Date,Open,High,Low,Close,Adj Close,Volume
22/06/2020,39.18,40.700001,39.119999,40.459999,40.459999,315264
23/06/2020,40.68,41.630001,39.759998,40.369999,40.369999,368730
24/06/2020,39.990002,40.540001,37.310001,38.009998,38.009998,499490
25/06/2020,38.049999,39.23,37.080002,38.720001,38.720001,451640
26/06/2020,39.09,39.349998,37.790001,38.490002,38.490002,356712
29/06/2020,37.959999,39.889999,37.5,39.700001,39.700001,343913
30/06/2020,39.639999,40.080002,38.849998,39.27,39.27,370059
01/07/2020,39.84,40.580002,39.049999,39.82,39.82,407170
02/07/2020,39.779999,40.740002,39.459999,40.650002,40.650002,347096
06/07/2020,40.380001,41.080002,39.84,40.630001,40.630001,373236
07/07/2020,40.68,40.950001,39.900002,40.619999,40.619999,256596
08/07/2020,40.48,41.080002,40.299999,40.900002,40.900002,286740
09/07/2020,40.869999,40.990002,39.27,39.619999,39.619999,367386
10/07/2020,39.580002,40.77,38.540001,40.549999,40.549999,393149
13/07/2020,40.349998,40.720001,39.470001,40.099998,40.099998,370715
14/07/2020,39.599998,40.57,39.07,40.290001,40.290001,426971
15/07/2020,40.549999,41.259998,40.080002,41.200001,41.200001,352542
16/07/2020,40.970001,41.18,40.52,40.75,40.75,200101
17/07/2020,40.720001,40.900002,40.02,40.59,40.59,88220
20/07/2020,40.639999,40.91,39.830002,40.810001,40.810001,60179
21/07/2020,40.650002,42.400002,40.639999,41.959999,41.959999,389117
22/07/2020,41.540001,42.029999,41.139999,41.900002,41.900002,333647
23/07/2020,41.950001,42.360001,40.830002,41.07,41.07,389412
24/07/2020,41.060001,41.669998,40.66,41.290001,41.290001,353159
27/07/2020,41.259998,41.82,40.48,41.599998,41.599998,377714
28/07/2020,41.650002,41.93,40.849998,41.040001,41.040001,276804
29/07/2020,41.130001,41.57,40.93,41.27,41.27,295855
30/07/2020,41.32,41.389999,38.720001,39.919998,39.919998,487325
31/07/2020,40.34,40.549999,39.66,40.27,40.27,318788
03/08/2020,40.389999,41.240002,39.580002,41.009998,41.009998,338326
04/08/2020,40.779999,42.080002,40.139999,41.700001,41.700001,451575
05/08/2020,41.560001,43.52,41.470001,42.189999,42.189999,491268
06/08/2020,42.189999,42.650002,41.610001,41.950001,41.950001,359610
07/08/2020,41.970001,42.220001,41.060001,41.220001,41.220001,398997
10/08/2020,41.5,42.330002,41.169998,41.939999,41.939999,367796
11/08/2020,41.98,42.939999,41.48,41.610001,41.610001,432843
12/08/2020,41.619999,42.900002,41.529999,42.669998,42.669998,397831
13/08/2020,42.57,42.84,42.09,42.240002,42.240002,329507
14/08/2020,42.330002,42.57,41.619999,42.009998,42.009998,310866
17/08/2020,42.240002,42.970001,41.799999,42.889999,42.889999,208429
18/08/2020,42.790001,42.990002,42.110001,42.889999,42.889999,111628
19/08/2020,42.599998,43.029999,42.360001,42.93,42.93,81299
20/08/2020,42.740002,42.790001,41.5,42.580002,42.580002,377070
21/08/2020,42.75,42.959999,41.459999,42.34,42.34,345368
24/08/2020,42.48,42.889999,42.23,42.619999,42.619999,294731
25/08/2020,42.360001,43.57,42.310001,43.349998,43.349998,330800
26/08/2020,43.389999,43.779999,43,43.389999,43.389999,262243
27/08/2020,43.450001,43.5,42.360001,43.040001,43.040001,320968
28/08/2020,42.98,43.419998,42.689999,42.970001,42.970001,272800
31/08/2020,42.91,43.57,42.560001,42.610001,42.610001,236877
01/09/2020,42.830002,43.43,42.720001,42.759998,42.759998,285146
02/09/2020,43.02,43.209999,41.23,41.509998,41.509998,421771
03/09/2020,41.630001,41.790001,40.220001,41.369999,41.369999,417634
04/09/2020,41.25,41.869999,39.349998,39.77,39.77,444184
08/09/2020,39.48,39.59,36.130001,36.759998,36.759998,720975
09/09/2020,36.790001,38.450001,36.16,38.049999,38.049999,455356
10/09/2020,37.799999,38.18,36.93,37.299999,37.299999,367555
11/09/2020,37.009998,37.82,36.669998,37.330002,37.330002,363787
14/09/2020,37.32,37.68,36.82,37.259998,37.259998,347563
15/09/2020,37.279999,38.57,37.060001,38.279999,38.279999,348861
16/09/2020,38.349998,40.34,38.349998,40.16,40.16,367612
17/09/2020,40.189999,41.220001,39.419998,40.970001,40.970001,280669
18/09/2020,40.970001,41.490002,40.299999,41.110001,41.110001,85906
21/09/2020,40.98,41.27,38.66,39.310001,39.310001,66195
22/09/2020,39.630001,40.02,39,39.599998,39.599998,287807
23/09/2020,39.759998,40.75,39.259998,39.93,39.93,318754
24/09/2020,39.599998,40.369999,39.119999,40.310001,40.310001,269992
25/09/2020,40.150002,40.639999,39.709999,40.25,40.25,229025
28/09/2020,40.07,40.799999,39.779999,40.599998,40.599998,226425
29/09/2020,40.580002,40.700001,38.41,39.290001,39.290001,379599
30/09/2020,39.16,40.369999,38.68,40.220001,40.220001,340294
01/10/2020,39.900002,40.470001,37.610001,38.720001,38.720001,443442
02/10/2020,38.599998,38.650002,36.630001,37.049999,37.049999,391428
05/10/2020,37,39.720001,37,39.220001,39.220001,378579
06/10/2020,39.349998,40.860001,39.099998,40.669998,40.669998,400531
07/10/2020,39.830002,40.349998,39.279999,39.950001,39.950001,433065
08/10/2020,39.990002,41.330002,39.759998,41.189999,41.189999,409787
09/10/2020,41.310001,41.470001,40.380001,40.599998,40.599998,331703
12/10/2020,40.400002,40.450001,39.040001,39.43,39.43,322035
13/10/2020,39.529999,40.529999,39.349998,40.200001,40.200001,375470
14/10/2020,40.189999,41.16,39.82,41.040001,41.040001,328295
15/10/2020,41.130001,41.290001,39.220001,40.959999,40.959999,248251
16/10/2020,40.880001,41.049999,40.080002,40.880001,40.880001,96488
19/10/2020,40.689999,41.220001,40.540001,40.830002,40.830002,75335
20/10/2020,40.650002,41.700001,40.25,41.459999,41.459999,360574
21/10/2020,41.220001,41.59,39.779999,40.029999,40.029999,366899
22/10/2020,40.040001,41.02,39.709999,40.639999,40.639999,307494
23/10/2020,40.610001,40.919998,39.57,39.849998,39.849998,268931
26/10/2020,39.689999,39.740002,38.279999,38.560001,38.560001,360184
27/10/2020,38.59,39.830002,38.509998,39.57,39.57,339535
28/10/2020,38.970001,39.009998,36.970001,37.389999,37.389999,489954
29/10/2020,37.389999,37.759998,34.919998,36.169998,36.169998,568816
30/10/2020,36.07,36.599998,35.209999,35.790001,35.790001,388971
02/11/2020,35.240002,37.150002,33.639999,36.810001,36.810001,489204
03/11/2020,37.029999,38.32,36.57,37.66,37.66,410611
04/11/2020,38.150002,39.25,37.259998,39.150002,39.150002,437000
05/11/2020,39.169998,39.349998,38.27,38.790001,38.790001,298366
06/11/2020,38.540001,38.610001,37.060001,37.139999,37.139999,411026
09/11/2020,37.34,41.330002,37.16,40.290001,40.290001,622921
10/11/2020,39.91,41.84,39.41,41.360001,41.360001,457045
11/11/2020,41.790001,43.060001,41.32,41.450001,41.450001,443772
12/11/2020,41.470001,42.189999,40.869999,41.119999,41.119999,401031
13/11/2020,40.939999,40.939999,40.060001,40.130001,40.130001,338187
16/11/2020,40.169998,42.09,40.150002,41.34,41.34,378785
17/11/2020,41.439999,41.689999,40.57,41.43,41.43,243677
18/11/2020,41.349998,42.459999,41.080002,41.82,41.82,107013
19/11/2020,41.610001,41.98,41.080002,41.740002,41.740002,88144
20/11/2020,41.700001,42.32,41.509998,42.150002,42.150002,276340
23/11/2020,42.459999,43.360001,42.290001,43.060001,43.060001,300717
24/11/2020,42.84,45.200001,42.82,44.91,44.91,418527
25/11/2020,44.82,46.259998,44.73,45.709999,45.709999,417182
27/11/2020,45.900002,46.09,44.549999,45.529999,45.529999,365128
30/11/2020,45.34,45.799999,44.419998,45.34,45.34,370755
01/12/2020,45.080002,45.700001,44.119999,44.549999,44.549999,314919
02/12/2020,44.380001,45.919998,43.919998,45.279999,45.279999,368854
03/12/2020,44.990002,45.84,44.66,45.639999,45.639999,350768
04/12/2020,45.639999,46.68,45.610001,46.259998,46.259998,335453
07/12/2020,46.150002,46.540001,45.360001,45.759998,45.759998,348871
08/12/2020,45.66,45.93,45.139999,45.599998,45.599998,332641
09/12/2020,45.599998,46.240002,44.950001,45.52,45.52,434976
10/12/2020,45.689999,47.740002,45.52,46.779999,46.779999,447529
11/12/2020,46.970001,47.290001,46.34,46.57,46.57,367305
14/12/2020,46.73,47.439999,45.689999,46.990002,46.990002,403543
15/12/2020,46.990002,47.73,46.540001,47.619999,47.619999,311169
16/12/2020,47.599998,47.939999,47.169998,47.82,47.82,275331
17/12/2020,47.849998,48.59,47.810001,48.360001,48.360001,96536
18/12/2020,48.43,49.279999,48.099998,49.099998,49.099998,83711
21/12/2020,48.540001,48.610001,46.18,47.740002,47.740002,478098
22/12/2020,47.93,47.959999,46.599998,47.02,47.02,295737
23/12/2020,46.790001,48.5,46.16,48.119999,48.119999,344306
24/12/2020,48.09,48.619999,47.560001,48.23,48.23,167390
28/12/2020,48.23,48.959999,47.5,47.619999,47.619999,238462
29/12/2020,47.720001,48.349998,47.68,48,48,213778
30/12/2020,48.130001,48.66,47.610001,48.400002,48.400002,266957
31/12/2020,48.349998,48.580002,47.77,48.52,48.52,181894
04/01/2021,48.400002,49.830002,47.18,47.619999,47.619999,528525
05/01/2021,47.380001,50.200001,47.240002,49.93,49.93,643191
06/01/2021,49.82,50.939999,49.48,50.630001,50.630001,509365
07/01/2021,50.529999,51.279999,50.389999,50.830002,50.830002,369292
08/01/2021,50.93,52.75,50.810001,52.240002,52.240002,499416
11/01/2021,52.580002,52.700001,51.5,52.25,52.25,394822
12/01/2021,52.18,53.450001,52.07,53.209999,53.209999,400200
13/01/2021,53.310001,53.93,52.580002,52.91,52.91,429898
14/01/2021,52.84,53.75,52.240002,53.57,53.57,390087
15/01/2021,53.799999,53.830002,51.830002,52.360001,52.360001,165668
19/01/2021,52,53.130001,51.759998,52.98,52.98,125964
20/01/2021,53.130001,53.790001,53.049999,53.240002,53.240002,400301
21/01/2021,52.93,53.41,52.75,53.130001,53.130001,352397
22/01/2021,53.099998,53.16,51.439999,52.27,52.27,437484
25/01/2021,52.169998,52.950001,51.82,52.77,52.77,349076
26/01/2021,52.91,53.25,52.290001,52.610001,52.610001,314538
27/01/2021,52.759998,53.299999,51.849998,52.849998,52.849998,442376
28/01/2021,52.650002,53.580002,52.040001,52.34,52.34,411406
29/01/2021,52.150002,53.25,51.93,52.200001,52.200001,410914
01/02/2021,51.990002,53.740002,51.639999,53.549999,53.549999,416067
02/02/2021,53.48,55.259998,53.450001,54.759998,54.759998,463718
03/02/2021,55.049999,56.330002,54.810001,55.689999,55.689999,448693
04/02/2021,55.959999,56.580002,55.299999,56.23,56.23,381404
05/02/2021,56.459999,57.290001,56.43,56.849998,56.849998,400833
08/02/2021,57.060001,58.139999,57,57.970001,57.970001,399724
09/02/2021,58.110001,58.619999,57.27,58.360001,58.360001,514698
10/02/2021,58.450001,58.91,58.080002,58.68,58.68,457535
11/02/2021,58.400002,58.709999,57.84,58.240002,58.240002,380445
12/02/2021,57.939999,59.82,57.41,59.470001,59.470001,480822
16/02/2021,59.98,60.950001,59.330002,60.049999,60.049999,602332
17/02/2021,60.240002,61.73,59.43,61.139999,61.139999,335419
18/02/2021,61.68,62.259998,59.790001,60.52,60.52,132035
19/02/2021,60.200001,60.290001,58.59,59.240002,59.240002,102427
22/02/2021,58.880001,61.84,58.82,61.490002,61.490002,505773
23/02/2021,62.16,63,60.669998,61.669998,61.669998,570677
24/02/2021,61.290001,63.509998,60.970001,63.220001,63.220001,489933
25/02/2021,63.389999,63.810001,62.650002,63.529999,63.529999,510357
26/02/2021,63.459999,63.57,61.34,61.5,61.5,472723
01/03/2021,61.950001,62.919998,59.959999,60.639999,60.639999,456679
02/03/2021,60.23,61.209999,59.380001,59.75,59.75,464133
03/03/2021,59.549999,61.990002,59.240002,61.279999,61.279999,465311
04/03/2021,61.080002,64.860001,60.52,63.830002,63.830002,694628
05/03/2021,64.160004,66.419998,63.82,66.089996,66.089996,573168
08/03/2021,66.68,67.980003,64.57,65.050003,65.050003,533376
09/03/2021,64.730003,65.980003,63.630001,64.010002,64.010002,554564
10/03/2021,63.84,64.959999,63.130001,64.440002,64.440002,498488
11/03/2021,64.699997,66.209999,64.540001,66.019997,66.019997,441063
12/03/2021,65.959999,66.239998,65.410004,65.610001,65.610001,321714
15/03/2021,65.559998,66.400002,64.129997,65.389999,65.389999,378009
16/03/2021,65.330002,65.43,63.799999,64.800003,64.800003,317537
17/03/2021,64.75,65.339996,63.599998,64.599998,64.599998,254724
18/03/2021,64.419998,64.82,58.200001,60,60,143597
19/03/2021,59.560001,61.720001,58.939999,61.419998,61.419998,84171
22/03/2021,61.549999,61.900002,60.389999,61.549999,61.549999,404370
23/03/2021,61.279999,61.349998,57.25,57.759998,57.759998,712317
24/03/2021,57.400002,61.34,57.290001,61.18,61.18,566291
25/03/2021,60.799999,60.860001,57.439999,58.560001,58.560001,580105
26/03/2021,58.48,61.360001,58.32,60.970001,60.970001,471996
29/03/2021,60.93,61.77,59.41,61.560001,61.560001,449360
30/03/2021,61.959999,62.27,59.939999,60.549999,60.549999,388188
31/03/2021,60.450001,61.169998,58.849998,59.16,59.16,414162
01/04/2021,59.490002,61.75,58.860001,61.450001,61.450001,605567
05/04/2021,61.5,61.5,57.630001,58.650002,58.650002,438864
06/04/2021,58.799999,60.900002,58.619999,59.330002,59.330002,457348
07/04/2021,59.259998,60.040001,58.119999,59.77,59.77,475537
08/04/2021,59.52,59.93,58.82,59.599998,59.599998,419913
09/04/2021,59.759998,59.950001,59.099998,59.32,59.32,351436
12/04/2021,59.349998,60.77,58.73,59.700001,59.700001,410218
13/04/2021,59.639999,60.59,59.639999,60.18,60.18,349733
14/04/2021,60.439999,63.439999,60.380001,63.150002,63.150002,419813
15/04/2021,62.830002,63.57,62.529999,63.459999,63.459999,243370
16/04/2021,63.32,63.880001,62.830002,63.130001,63.130001,87795
19/04/2021,62.98,63.630001,62.630001,63.380001,63.380001,74384
20/04/2021,63.470001,64.25,61.5,62.439999,62.439999,476046
21/04/2021,62.389999,62.560001,60.860001,61.349998,61.349998,431486
22/04/2021,61.110001,61.869999,60.610001,61.43,61.43,344700
23/04/2021,61.650002,62.43,61.25,62.139999,62.139999,345407
26/04/2021,62.060001,62.310001,60.66,61.91,61.91,366865
27/04/2021,61.970001,63.299999,61.91,62.939999,62.939999,361536
28/04/2021,63.040001,64.529999,62.669998,63.860001,63.860001,387683
29/04/2021,63.700001,65.470001,63.650002,65.010002,65.010002,384489
30/04/2021,64.879997,64.949997,63.080002,63.580002,63.580002,400515
03/05/2021,63.639999,64.68,62.91,64.489998,64.489998,285969
04/05/2021,64.529999,66.190002,64.290001,65.690002,65.690002,370208
05/05/2021,66.449997,66.760002,64.919998,65.629997,65.629997,460066
06/05/2021,65.269997,65.980003,64.5,64.709999,64.709999,389214
07/05/2021,64.900002,65.239998,63.900002,64.900002,64.900002,431417
10/05/2021,65.57,65.75,63.950001,64.919998,64.919998,448337
11/05/2021,64.900002,65.5,63.68,65.279999,65.279999,514949
12/05/2021,65.459999,66.629997,64.970001,66.080002,66.080002,508519
13/05/2021,65.75,65.809998,63.09,63.82,63.82,547691
14/05/2021,63.830002,65.620003,63.330002,65.370003,65.370003,383749
17/05/2021,65.5,66.43,64.830002,66.269997,66.269997,268476
18/05/2021,66.330002,67.010002,64.110001,65.489998,65.489998,167348
19/05/2021,65.279999,65.349998,61.950001,63.360001,63.360001,101902
20/05/2021,63.389999,63.959999,61.889999,62.049999,62.049999,524168
21/05/2021,61.889999,64.07,61.560001,63.580002,63.580002,530831
24/05/2021,63.869999,66.139999,63.630001,66.050003,66.050003,466647
25/05/2021,66.019997,66.510002,65.410004,66.07,66.07,497394
26/05/2021,66.040001,66.43,65.25,66.209999,66.209999,376207
27/05/2021,66.160004,66.919998,65.470001,66.849998,66.849998,337542
28/05/2021,66.949997,67.519997,66.169998,66.32,66.32,390461
01/06/2021,66.68,68.870003,66.410004,67.720001,67.720001,570985
02/06/2021,67.989998,69,67.779999,68.830002,68.830002,332995
03/06/2021,68.760002,69.400002,68.190002,68.809998,68.809998,351367
04/06/2021,68.910004,69.760002,68.330002,69.620003,69.620003,326250
07/06/2021,69.519997,70,68.93,69.230003,69.230003,365621
08/06/2021,69.290001,70.269997,68.470001,70.050003,70.050003,441302
09/06/2021,70.010002,70.620003,69.459999,69.959999,69.959999,410820
10/06/2021,69.760002,70.650002,68.68,70.290001,70.290001,492464
11/06/2021,70.099998,71.239998,69.68,70.910004,70.910004,563575
14/06/2021,70.650002,71.779999,70.650002,70.879997,70.879997,319639
15/06/2021,71.160004,72.489998,70.809998,72.120003,72.120003,336035
16/06/2021,72.449997,72.989998,71.610001,72.150002,72.150002,426775
17/06/2021,71.650002,72.300003,69.769997,71.040001,71.040001,373780
18/06/2021,71.099998,72.169998,70.160004,71.639999,71.639999,139584
21/06/2021,71.519997,73.959999,71.150002,73.660004,73.660004,123662
22/06/2021,73.410004,73.949997,72.940002,73.059998,73.059998,498555
23/06/2021,72.910004,74.25,72.82,73.080002,73.080002,429207
24/06/2021,73.279999,73.610001,72.32,73.300003,73.300003,334833
25/06/2021,73.32,74.18,72.849998,74.050003,74.050003,364721
28/06/2021,73.989998,74.449997,72.620003,72.910004,72.910004,354701
29/06/2021,72.779999,73.809998,71.970001,72.980003,72.980003,321448
30/06/2021,73.470001,74.139999,72.82,73.470001,73.470001,383626
01/07/2021,73.5,76.220001,73.389999,75.230003,75.230003,615678
02/07/2021,75.019997,75.620003,74.410004,75.160004,75.160004,377531
06/07/2021,75.349998,76.980003,72.940002,73.370003,73.370003,714044
07/07/2021,73.849998,74.860001,71.07,72.199997,72.199997,607971
08/07/2021,72.169998,73.260002,70.760002,72.940002,72.940002,529690
09/07/2021,73.260002,74.760002,72.720001,74.559998,74.559998,422154
12/07/2021,74.739998,74.93,73.160004,74.099998,74.099998,397931
13/07/2021,74.18,75.519997,73.68,75.25,75.25,444078
14/07/2021,75.169998,75.440002,72.209999,73.129997,73.129997,528360
15/07/2021,72.959999,72.959999,71.400002,71.650002,71.650002,368679
16/07/2021,71.480003,72.300003,70.410004,71.809998,71.809998,133926
19/07/2021,71.489998,71.669998,65.629997,66.419998,66.419998,82565
20/07/2021,66.599998,67.650002,65.209999,67.419998,67.419998,561629
21/07/2021,66.449997,70.510002,66.440002,70.300003,70.300003,503030
22/07/2021,70.220001,72.029999,69.860001,71.910004,71.910004,435181
23/07/2021,71.709999,72.209999,71.389999,72.07,72.07,274778
26/07/2021,72.18,72.43,70.559998,71.910004,71.910004,395743
27/07/2021,72.220001,72.330002,71.080002,71.650002,71.650002,333123
28/07/2021,71.900002,72.599998,71.699997,72.389999,72.389999,318911
29/07/2021,72.400002,73.68,72.260002,73.620003,73.620003,294462
30/07/2021,73.410004,74.230003,72.93,73.949997,73.949997,303700
02/08/2021,73.910004,73.949997,70.550003,71.260002,71.260002,448200
03/08/2021,71.519997,71.959999,69.190002,70.559998,70.559998,509938
04/08/2021,70.32,70.809998,67.849998,68.150002,68.150002,582924
05/08/2021,68.059998,69.349998,67.610001,69.089996,69.089996,416331
06/08/2021,69.139999,70.18,67.800003,68.279999,68.279999,537136
09/08/2021,67.879997,67.900002,65.150002,66.480003,66.480003,598381
10/08/2021,66.849998,68.900002,66.559998,68.290001,68.290001,452126
11/08/2021,68.510002,69.449997,66.669998,69.25,69.25,513292
12/08/2021,69.360001,69.620003,68.459999,69.089996,69.089996,352465
13/08/2021,68.910004,69.220001,67.769997,68.440002,68.440002,272033
16/08/2021,68.129997,68.139999,65.730003,67.290001,67.290001,334844
17/08/2021,67.43,67.720001,66.330002,66.589996,66.589996,235303
18/08/2021,66.580002,67.480003,64.339996,65.459999,65.459999,121197
19/08/2021,64.580002,64.760002,62.630001,63.689999,63.689999,88237
20/08/2021,64.050003,64.099998,62.110001,62.32,62.32,365009
23/08/2021,61.959999,66,61.740002,65.639999,65.639999,397290
24/08/2021,65.540001,67.800003,65.410004,67.540001,67.540001,335888
25/08/2021,67.629997,68.540001,66.919998,68.360001,68.360001,353742
26/08/2021,68,68.309998,67.019997,67.419998,67.419998,344286
27/08/2021,67.75,69.050003,67.519997,68.739998,68.739998,326056
30/08/2021,69.300003,69.639999,67.669998,69.209999,69.209999,360797
31/08/2021,69.18,69.339996,68.160004,68.5,68.5,325853
01/09/2021,68.550003,69.239998,67.120003,68.589996,68.589996,399497
02/09/2021,68.290001,70.610001,67.839996,69.989998,69.989998,403314
03/09/2021,69.760002,70.529999,69.050003,69.290001,69.290001,313086
07/09/2021,69.110001,69.480003,67.639999,68.349998,68.349998,481704
08/09/2021,68.370003,69.75,68.309998,69.300003,69.300003,389325
09/09/2021,69.360001,69.889999,67.559998,68.139999,68.139999,556451
10/09/2021,67.970001,69.959999,67.68,69.720001,69.720001,411079
13/09/2021,69.739998,70.970001,69.510002,70.449997,70.449997,390939
14/09/2021,70.639999,71.220001,69.980003,70.459999,70.459999,414231
15/09/2021,70.760002,73.139999,70.650002,72.610001,72.610001,418665
16/09/2021,72.650002,72.989998,71.529999,72.610001,72.610001,298412
17/09/2021,72.620003,72.720001,71.209999,71.970001,71.970001,119933
20/09/2021,71.919998,72.080002,69.860001,70.290001,70.290001,75837
21/09/2021,70.589996,71.629997,69.669998,70.559998,70.559998,393403
22/09/2021,70.849998,72.300003,70.639999,72.230003,72.230003,381061
23/09/2021,71.970001,73.5,71.610001,73.300003,73.300003,403405
24/09/2021,73.239998,74.269997,72.809998,73.980003,73.980003,350382
27/09/2021,74.190002,75.75,74.160004,75.449997,75.449997,417829
28/09/2021,75.43,76.669998,74.239998,75.290001,75.290001,476143
29/09/2021,74.379997,75.790001,73.739998,74.830002,74.830002,424193
30/09/2021,74.779999,76.07,73.139999,75.029999,75.029999,583189
01/10/2021,75.120003,75.989998,74.230003,75.879997,75.879997,388996
04/10/2021,75.900002,78.379997,75.32,77.620003,77.620003,458006
05/10/2021,77.580002,79.480003,77.470001,78.93,78.93,449617
06/10/2021,79.040001,79.779999,76.830002,77.43,77.43,459055
07/10/2021,77,78.889999,74.959999,78.300003,78.300003,545008
08/10/2021,78.860001,80.110001,78.629997,79.349998,79.349998,662010
11/10/2021,79.589996,82.18,79.550003,80.519997,80.519997,653756
12/10/2021,80.5,81.620003,79.470001,80.639999,80.639999,598181
13/10/2021,80.580002,81.040001,79.419998,80.440002,80.440002,487220
14/10/2021,80.589996,81.68,80.379997,81.309998,81.309998,399813
15/10/2021,81.480003,82.660004,81.389999,82.279999,82.279999,277953
18/10/2021,82.599998,83.870003,81.839996,82.440002,82.440002,134098
19/10/2021,82.370003,83.739998,81.800003,82.959999,82.959999,82607
20/10/2021,83.339996,84.25,81.300003,83.870003,83.870003,530693
21/10/2021,83.580002,83.959999,80.790001,82.5,82.5,567503
22/10/2021,82.610001,84.220001,81.760002,83.760002,83.760002,465355
25/10/2021,83.980003,85.410004,83.389999,83.760002,83.760002,568725
26/10/2021,83.720001,84.879997,82.970001,84.650002,84.650002,467716
27/10/2021,84.389999,84.510002,82.010002,82.660004,82.660004,529952
28/10/2021,82.25,83.209999,80.580002,82.809998,82.809998,491585
29/10/2021,83.089996,83.739998,81.410004,83.57,83.57,507309
01/11/2021,83.360001,84.879997,82.739998,84.050003,84.050003,412309
02/11/2021,83.870003,84.410004,82.919998,83.910004,83.910004,429608
03/11/2021,83.07,83.080002,79.690002,80.860001,80.860001,546577
04/11/2021,80.18,83.419998,78.25,78.809998,78.809998,701119
05/11/2021,79.370003,81.800003,78.959999,81.269997,81.269997,531054
08/11/2021,81.129997,82.669998,81.050003,81.93,81.93,393953
09/11/2021,82.160004,84.629997,81.779999,84.150002,84.150002,504832
10/11/2021,84.529999,84.970001,80.809998,81.339996,81.339996,555215
11/11/2021,81.410004,82.330002,80.199997,81.589996,81.589996,475436
12/11/2021,81.209999,81.620003,79.779999,80.790001,80.790001,390304
15/11/2021,80.660004,81.199997,79.300003,80.879997,80.879997,343484
16/11/2021,80.93,81.809998,80.029999,80.760002,80.760002,325668
17/11/2021,80.540001,80.690002,77.690002,78.360001,78.360001,174471
18/11/2021,78.339996,79.360001,77.080002,79.010002,79.010002,83984
19/11/2021,78.760002,79.919998,75.370003,76.099998,76.099998,623448
22/11/2021,75.75,77.160004,74.760002,76.75,76.75,465768
23/11/2021,76.459999,78.860001,75.300003,78.5,78.5,506987
24/11/2021,78.480003,79.230003,77.980003,78.389999,78.389999,328848
26/11/2021,78.339996,78.650002,67.400002,68.150002,68.150002,844630
29/11/2021,69.230003,72.93,68.860001,69.949997,69.949997,675090
30/11/2021,70.040001,71.220001,64.43,66.18,66.18,722475
01/12/2021,67.010002,69.489998,64.839996,65.57,65.57,602447
02/12/2021,65.629997,67.489998,62.43,66.5,66.5,668293
03/12/2021,67.5,69.220001,65.599998,66.260002,66.260002,449974
06/12/2021,67.019997,70.150002,66.720001,69.489998,69.489998,401060
07/12/2021,69.720001,73.029999,69.519997,72.050003,72.050003,496528
08/12/2021,71.860001,73,70.910004,72.360001,72.360001,464846
09/12/2021,72.519997,73.339996,70.389999,70.940002,70.940002,393205
10/12/2021,70.68,72.330002,70.32,71.669998,71.669998,397883
13/12/2021,72.040001,73,70.709999,71.290001,71.290001,406604
14/12/2021,71.120003,72.029999,69.510002,70.730003,70.730003,359454
15/12/2021,70.349998,71.660004,69.389999,70.870003,70.870003,294337
16/12/2021,71.480003,72.989998,71.029999,72.379997,72.379997,142541
17/12/2021,71.919998,72.260002,69.889999,70.860001,70.860001,78125
20/12/2021,70.07,70.07,66.040001,68.230003,68.230003,492217
21/12/2021,69.209999,71.550003,68.559998,71.120003,71.120003,358779
22/12/2021,71.269997,73.160004,70.800003,72.760002,72.760002,306709
23/12/2021,73.029999,73.949997,72.269997,73.790001,73.790001,270223
27/12/2021,73.379997,76.089996,72.57,75.57,75.57,268490
28/12/2021,75.970001,76.919998,75.529999,75.980003,75.980003,249728
29/12/2021,76.040001,77.370003,75.360001,76.559998,76.559998,283557
30/12/2021,76.580002,77.440002,75.779999,76.989998,76.989998,231163
31/12/2021,76.660004,77.080002,74.949997,75.209999,75.209999,237118
03/01/2022,75.690002,76.459999,74.269997,76.080002,76.080002,317628
04/01/2022,76.019997,77.639999,75.699997,76.989998,76.989998,372848
05/01/2022,77.18,78.580002,76.510002,77.849998,77.849998,397898
06/01/2022,77.239998,80.239998,76.730003,79.459999,79.459999,476665
07/01/2022,79.620003,80.470001,78.519997,78.900002,78.900002,414434
10/01/2022,78.879997,79.449997,77.830002,78.230003,78.230003,389956
11/01/2022,78.419998,81.589996,78.360001,81.220001,81.220001,481815
12/01/2022,81.379997,83.099998,81.169998,82.639999,82.639999,420619
13/01/2022,82.82,82.940002,81.389999,82.120003,82.120003,364769
14/01/2022,81.730003,84.449997,81.580002,83.82,83.82,364442
18/01/2022,84.32,86.629997,83.5,85.43,85.43,163643
19/01/2022,86.610001,87.910004,85.769997,86.959999,86.959999,113153
20/01/2022,86.230003,87.82,86,86.900002,86.900002,532202
21/01/2022,84.57,85.559998,82.779999,85.139999,85.139999,509103
24/01/2022,84.910004,86.089996,81.900002,83.309998,83.309998,511695
25/01/2022,84.150002,85.709999,82.989998,85.599998,85.599998,507219
26/01/2022,85.260002,87.949997,85.010002,87.349998,87.349998,459642
27/01/2022,87.150002,88.540001,86.199997,86.610001,86.610001,427804
28/01/2022,87.5,88.839996,86.440002,86.82,86.82,436172
31/01/2022,87.449997,88.389999,86.339996,88.150002,88.150002,359080
01/02/2022,88.150002,88.870003,86.550003,88.199997,88.199997,376841
02/02/2022,88.349998,89.720001,87.099998,88.260002,88.260002,456863
03/02/2022,87.980003,90.449997,86.75,90.269997,90.269997,465771
04/02/2022,90.190002,93.169998,90.07,92.309998,92.309998,410926
07/02/2022,91.82,92.730003,90.730003,91.32,91.32,497754
